# t,winchvel,rotvel,lightbright
336399,0.6,0.4,0.419901
336482,0.6,0.4,0.419446
336565,0.6,0.4,0.418993
336648,0.6,0.4,0.41854
336731,0.6,0.4,0.418088
336814,0.6,0.4,0.417637
336897,0.6,0.4,0.417187
336980,0.6,0.4,0.416737
337063,0.6,0.4,0.416288
337146,0.6,0.4,0.41584
337229,0.6,0.4,0.415393
337312,0.6,0.4,0.414947
337395,0.6,0.4,0.414501
337478,0.6,0.4,0.414057
337561,0.6,0.4,0.413613
337644,0.6,0.4,0.413169
337727,0.6,0.4,0.412727
337810,0.6,0.4,0.412286
337893,0.6,0.4,0.411845
337976,0.6,0.4,0.411405
338059,0.6,0.4,0.410966
338142,0.6,0.4,0.410528
338225,0.6,0.4,0.41009
338308,0.6,0.4,0.409654
338391,0.6,0.4,0.409218
338474,0.6,0.4,0.408783
338557,0.6,0.4,0.408348
338640,0.6,0.4,0.407915
338723,0.6,0.4,0.407482
338806,0.6,0.4,0.407051
338889,0.6,0.4,0.40662
338972,0.6,0.4,0.406189
339055,0.6,0.4,0.40576
339138,0.6,0.4,0.405331
339221,0.6,0.4,0.404904
339304,0.6,0.4,0.404477
339387,0.6,0.4,0.40405
339470,0.6,0.4,0.403625
339553,0.6,0.4,0.403201
339636,0.6,0.4,0.402777
339719,0.6,0.4,0.402354
339802,0.6,0.4,0.401932
339885,0.6,0.4,0.40151
339968,0.6,0.4,0.40109
340051,0.6,0.4,0.40067
340134,0.6,0.4,0.400251
340217,0.6,0.4,0.399833
340300,0.6,0.4,0.399416
340383,0.6,0.4,0.398999
340466,0.6,0.4,0.398584
340549,0.6,0.4,0.398169
340632,0.6,0.4,0.397755
340715,0.6,0.4,0.397341
340798,0.6,0.4,0.396929
340881,0.6,0.4,0.396517
340964,0.6,0.4,0.396106
341047,0.6,0.4,0.395696
341130,0.6,0.4,0.395287
341213,0.6,0.4,0.394879
341296,0.6,0.4,0.394471
341379,0.6,0.4,0.394064
341462,0.6,0.4,0.393658
341545,0.6,0.4,0.393253
341628,0.6,0.4,0.392849
341711,0.6,0.4,0.392445
341794,0.6,0.4,0.392042
341877,0.6,0.4,0.39164
341960,0.6,0.4,0.391239
342043,0.6,0.4,0.390839
342126,0.6,0.4,0.390439
342209,0.6,0.4,0.39004
342292,0.6,0.4,0.389642
342375,0.6,0.4,0.389245
342458,0.6,0.4,0.388849
342541,0.6,0.4,0.388453
342624,0.6,0.4,0.388059
342707,0.6,0.4,0.387665
342790,0.6,0.4,0.387272
342873,0.6,0.4,0.386879
342956,0.6,0.4,0.386488
343039,0.6,0.4,0.386097
343122,0.6,0.4,0.385707
343205,0.6,0.4,0.385318
343288,0.6,0.4,0.38493
343371,0.6,0.4,0.384542
343454,0.6,0.4,0.384156
343537,0.6,0.4,0.38377
343620,0.6,0.4,0.383385
343703,0.6,0.4,0.383001
343786,0.6,0.4,0.382617
343869,0.6,0.4,0.382235
343952,0.6,0.4,0.381853
344035,0.6,0.4,0.381472
344118,0.6,0.4,0.381092
344201,0.6,0.4,0.380712
344284,0.6,0.4,0.380334
344367,0.6,0.4,0.379956
344450,0.6,0.4,0.379579
344533,0.6,0.4,0.379203
344616,0.6,0.4,0.378827
344699,0.6,0.4,0.378453
344782,0.6,0.4,0.378079
344865,0.6,0.4,0.377706
344948,0.6,0.4,0.377334
345031,0.6,0.4,0.376963
345114,0.6,0.4,0.376592
345197,0.6,0.4,0.376222
345280,0.6,0.4,0.375853
345363,0.6,0.4,0.375485
345446,0.6,0.4,0.375118
345529,0.6,0.4,0.374752
345612,0.6,0.4,0.374386
345695,0.6,0.4,0.374021
345778,0.6,0.4,0.373657
345861,0.6,0.4,0.373294
345944,0.6,0.4,0.372931
346027,0.6,0.4,0.372569
346110,0.6,0.4,0.372209
346193,0.6,0.4,0.371849
346276,0.6,0.4,0.371489
346359,0.6,0.4,0.371131
346442,0.6,0.4,0.370773
346525,0.6,0.4,0.370416
346608,0.6,0.4,0.370061
346691,0.6,0.4,0.369705
346774,0.6,0.4,0.369351
346857,0.6,0.4,0.368997
346940,0.6,0.4,0.368645
347023,0.6,0.4,0.368293
347106,0.6,0.4,0.367941
347189,0.6,0.4,0.367591
347272,0.6,0.4,0.367241
347355,0.6,0.4,0.366893
347438,0.6,0.4,0.366545
347521,0.6,0.4,0.366198
347604,0.6,0.4,0.365851
347687,0.6,0.4,0.365506
347770,0.6,0.4,0.365161
347853,0.6,0.4,0.364817
347936,0.6,0.4,0.364474
348019,0.6,0.4,0.364132
348102,0.6,0.4,0.36379
348185,0.6,0.4,0.36345
348268,0.6,0.4,0.36311
348351,0.6,0.4,0.362771
348434,0.6,0.4,0.362432
348517,0.6,0.4,0.362095
348600,0.6,0.4,0.361758
348683,0.6,0.4,0.361422
348766,0.6,0.4,0.361087
348849,0.6,0.4,0.360753
348932,0.6,0.4,0.36042
349015,0.6,0.4,0.360087
349098,0.6,0.4,0.359755
349181,0.6,0.4,0.359424
349264,0.6,0.4,0.359094
349347,0.6,0.4,0.358765
349430,0.6,0.4,0.358436
349513,0.6,0.4,0.358108
349596,0.6,0.4,0.357781
349679,0.6,0.4,0.357455
349762,0.6,0.4,0.35713
349845,0.6,0.4,0.356805
349928,0.6,0.4,0.356482
350011,0.6,0.4,0.356159
350094,0.6,0.4,0.355836
350177,0.6,0.4,0.355515
350260,0.6,0.4,0.355195
350343,0.6,0.4,0.354875
350426,0.6,0.4,0.354556
350509,0.6,0.4,0.354238
350592,0.6,0.4,0.353921
350675,0.6,0.4,0.353604
350758,0.6,0.4,0.353288
350841,0.6,0.4,0.352974
350924,0.6,0.4,0.352659
351007,0.6,0.4,0.352346
351090,0.6,0.4,0.352034
351173,0.6,0.4,0.351722
351256,0.6,0.4,0.351411
351339,0.6,0.4,0.351101
351422,0.6,0.4,0.350792
351505,0.6,0.4,0.350484
351588,0.6,0.4,0.350176
351671,0.6,0.4,0.349869
351754,0.6,0.4,0.349563
351837,0.6,0.4,0.349258
351920,0.6,0.4,0.348954
352003,0.6,0.4,0.34865
352086,0.6,0.4,0.348347
352169,0.6,0.4,0.348045
352252,0.6,0.4,0.347744
352335,0.6,0.4,0.347444
352418,0.6,0.4,0.347144
352501,0.6,0.4,0.346845
352584,0.6,0.4,0.346547
352667,0.6,0.4,0.34625
352750,0.6,0.4,0.345954
352833,0.6,0.4,0.345659
352916,0.6,0.4,0.345364
352999,0.6,0.4,0.34507
353082,0.6,0.4,0.344777
353165,0.6,0.4,0.344485
353248,0.6,0.4,0.344193
353331,0.6,0.4,0.343902
353414,0.6,0.4,0.343612
353497,0.6,0.4,0.343323
353580,0.6,0.4,0.343035
353663,0.6,0.4,0.342748
353746,0.6,0.4,0.342461
353829,0.6,0.4,0.342175
353912,0.6,0.4,0.34189
353995,0.6,0.4,0.341606
354078,0.6,0.4,0.341323
354161,0.6,0.4,0.34104
354244,0.6,0.4,0.340758
354327,0.6,0.4,0.340477
354410,0.6,0.4,0.340197
354493,0.6,0.4,0.339918
354576,0.6,0.4,0.339639
354659,0.6,0.4,0.339361
354742,0.6,0.4,0.339084
354825,0.6,0.4,0.338808
354908,0.6,0.4,0.338533
354991,0.6,0.4,0.338258
355074,0.6,0.4,0.337984
355157,0.6,0.4,0.337711
355240,0.6,0.4,0.337439
355323,0.6,0.4,0.337168
355406,0.6,0.4,0.336898
355489,0.6,0.4,0.336628
355572,0.6,0.4,0.336359
355655,0.6,0.4,0.336091
355738,0.6,0.4,0.335824
355821,0.6,0.4,0.335557
355904,0.6,0.4,0.335291
355987,0.6,0.4,0.335027
356070,0.6,0.4,0.334762
356153,0.6,0.4,0.334499
356236,0.6,0.4,0.334237
356319,0.6,0.4,0.333975
356402,0.6,0.4,0.333714
356485,0.6,0.4,0.333454
356568,0.6,0.4,0.333195
356651,0.6,0.4,0.332937
356734,0.6,0.4,0.332679
356817,0.6,0.4,0.332422
356900,0.6,0.4,0.332166
356983,0.6,0.4,0.331911
357066,0.6,0.4,0.331657
357149,0.6,0.4,0.331403
357232,0.6,0.4,0.33115
357315,0.6,0.4,0.330898
357398,0.6,0.4,0.330647
357481,0.6,0.4,0.330397
357564,0.6,0.4,0.330147
357647,0.6,0.4,0.329898
357730,0.6,0.4,0.329651
357813,0.6,0.4,0.329403
357896,0.6,0.4,0.329157
357979,0.6,0.4,0.328912
358062,0.6,0.4,0.328667
358145,0.6,0.4,0.328423
358228,0.6,0.4,0.32818
358311,0.6,0.4,0.327938
358394,0.6,0.4,0.327696
358477,0.6,0.4,0.327455
358560,0.6,0.4,0.327216
358643,0.6,0.4,0.326977
358726,0.6,0.4,0.326738
358809,0.6,0.4,0.326501
358892,0.6,0.4,0.326264
358975,0.6,0.4,0.326028
359058,0.6,0.4,0.325793
359141,0.6,0.4,0.325559
359224,0.6,0.4,0.325326
359307,0.6,0.4,0.325093
359390,0.6,0.4,0.324861
359473,0.6,0.4,0.32463
359556,0.6,0.4,0.3244
359639,0.6,0.4,0.324171
359722,0.6,0.4,0.323942
359805,0.6,0.4,0.323714
359888,0.6,0.4,0.323487
359971,0.6,0.4,0.323261
360054,0.6,0.4,0.323036
360137,0.6,0.4,0.322811
360220,0.6,0.4,0.322588
360303,0.6,0.4,0.322365
360386,0.6,0.4,0.322143
360469,0.6,0.4,0.321921
360552,0.6,0.4,0.321701
360635,0.6,0.4,0.321481
360718,0.6,0.4,0.321262
360801,0.6,0.4,0.321044
360884,0.6,0.4,0.320827
360967,0.6,0.4,0.32061
361050,0.6,0.4,0.320395
361133,0.6,0.4,0.32018
361216,0.6,0.4,0.319966
361299,0.6,0.4,0.319752
361382,0.6,0.4,0.31954
361465,0.6,0.4,0.319328
361548,0.6,0.4,0.319118
361631,0.6,0.4,0.318907
361714,0.6,0.4,0.318698
361797,0.6,0.4,0.31849
361880,0.6,0.4,0.318282
361963,0.6,0.4,0.318075
362046,0.6,0.4,0.317869
362129,0.6,0.4,0.317664
362212,0.6,0.4,0.31746
362295,0.6,0.4,0.317256
362378,0.6,0.4,0.317054
362461,0.6,0.4,0.316852
362544,0.6,0.4,0.31665
362627,0.6,0.4,0.31645
362710,0.6,0.4,0.316251
362793,0.6,0.4,0.316052
362876,0.6,0.4,0.315854
362959,0.6,0.4,0.315657
363042,0.6,0.4,0.315461
363125,0.6,0.4,0.315265
363208,0.6,0.4,0.31507
363291,0.6,0.4,0.314876
363374,0.6,0.4,0.314683
363457,0.6,0.4,0.314491
363540,0.6,0.4,0.3143
363623,0.6,0.4,0.314109
363706,0.6,0.4,0.313919
363789,0.6,0.4,0.31373
363872,0.6,0.4,0.313542
363955,0.6,0.4,0.313354
364038,0.6,0.4,0.313168
364121,0.6,0.4,0.312982
364204,0.6,0.4,0.312797
364287,0.6,0.4,0.312613
364370,0.6,0.4,0.312429
364453,0.6,0.4,0.312247
364536,0.6,0.4,0.312065
364619,0.6,0.4,0.311884
364702,0.6,0.4,0.311704
364785,0.6,0.4,0.311524
364868,0.6,0.4,0.311346
364951,0.6,0.4,0.311168
365034,0.6,0.4,0.310991
365117,0.6,0.4,0.310815
365200,0.6,0.4,0.310639
365283,0.6,0.4,0.310465
365366,0.6,0.4,0.310291
365449,0.6,0.4,0.310118
365532,0.6,0.4,0.309946
365615,0.6,0.4,0.309775
365698,0.6,0.4,0.309604
365781,0.6,0.4,0.309435
365864,0.6,0.4,0.309266
365947,0.6,0.4,0.309098
366030,0.6,0.4,0.30893
366113,0.6,0.4,0.308764
366196,0.6,0.4,0.308598
366279,0.6,0.4,0.308433
366362,0.6,0.4,0.308269
366445,0.6,0.4,0.308106
366528,0.6,0.4,0.307944
366611,0.6,0.4,0.307782
366694,0.6,0.4,0.307621
366777,0.6,0.4,0.307461
366860,0.6,0.4,0.307302
366943,0.6,0.4,0.307144
367026,0.6,0.4,0.306986
367109,0.6,0.4,0.306829
367192,0.6,0.4,0.306673
367275,0.6,0.4,0.306518
367358,0.6,0.4,0.306364
367441,0.6,0.4,0.30621
367524,0.6,0.4,0.306057
367607,0.6,0.4,0.305905
367690,0.6,0.4,0.305754
367773,0.6,0.4,0.305604
367856,0.6,0.4,0.305454
367939,0.6,0.4,0.305306
368022,0.6,0.4,0.305158
368105,0.6,0.4,0.305011
368188,0.6,0.4,0.304864
368271,0.6,0.4,0.304719
368354,0.6,0.4,0.304574
368437,0.6,0.4,0.30443
368520,0.6,0.4,0.304287
368603,0.6,0.4,0.304145
368686,0.6,0.4,0.304003
368769,0.6,0.4,0.303863
368852,0.6,0.4,0.303723
368935,0.6,0.4,0.303584
369018,0.6,0.4,0.303445
369101,0.6,0.4,0.303308
369184,0.6,0.4,0.303171
369267,0.6,0.4,0.303036
369350,0.6,0.4,0.302901
369433,0.6,0.4,0.302766
369516,0.6,0.4,0.302633
369599,0.6,0.4,0.3025
369682,0.6,0.4,0.302369
369765,0.6,0.4,0.302238
369848,0.6,0.4,0.302107
369931,0.6,0.4,0.301978
370014,0.6,0.4,0.301849
370097,0.6,0.4,0.301722
370180,0.6,0.4,0.301595
370263,0.6,0.4,0.301469
370346,0.6,0.4,0.301343
370429,0.6,0.4,0.301219
370512,0.6,0.4,0.301095
370595,0.6,0.4,0.300972
370678,0.6,0.4,0.30085
370761,0.6,0.4,0.300729
370844,0.6,0.4,0.300608
370927,0.6,0.4,0.300489
371010,0.6,0.4,0.30037
371093,0.6,0.4,0.300252
371176,0.6,0.4,0.300134
371259,0.6,0.4,0.300018
371342,0.6,0.4,0.299902
371425,0.6,0.4,0.299787
371508,0.6,0.4,0.299673
371591,0.6,0.4,0.29956
371674,0.6,0.4,0.299448
371757,0.6,0.4,0.299336
371840,0.6,0.4,0.299225
371923,0.6,0.4,0.299115
372006,0.6,0.4,0.299006
372089,0.6,0.4,0.298897
372172,0.6,0.4,0.29879
372255,0.6,0.4,0.298683
372338,0.6,0.4,0.298577
372421,0.6,0.4,0.298472
372504,0.6,0.4,0.298368
372587,0.6,0.4,0.298264
372670,0.6,0.4,0.298161
372753,0.6,0.4,0.298059
372836,0.6,0.4,0.297958
372919,0.6,0.4,0.297858
373002,0.6,0.4,0.297758
373085,0.6,0.4,0.29766
373168,0.6,0.4,0.297562
373251,0.6,0.4,0.297465
373334,0.6,0.4,0.297368
373417,0.6,0.4,0.297273
373500,0.6,0.4,0.297178
373583,0.6,0.4,0.297084
373666,0.6,0.4,0.296991
373749,0.6,0.4,0.296899
373832,0.6,0.4,0.296807
373915,0.6,0.4,0.296717
373998,0.6,0.4,0.296627
374081,0.6,0.4,0.296538
374164,0.6,0.4,0.29645
374247,0.6,0.4,0.296362
374330,0.6,0.4,0.296276
374413,0.6,0.4,0.29619
374496,0.6,0.4,0.296105
374579,0.6,0.4,0.29602
374662,0.6,0.4,0.295937
374745,0.6,0.4,0.295855
374828,0.6,0.4,0.295773
374911,0.6,0.4,0.295692
374994,0.6,0.4,0.295612
375077,0.6,0.4,0.295532
375160,0.6,0.4,0.295454
375243,0.6,0.4,0.295376
375326,0.6,0.4,0.295299
375409,0.6,0.4,0.295223
375492,0.6,0.4,0.295147
375575,0.6,0.4,0.295073
375658,0.6,0.4,0.294999
375741,0.6,0.4,0.294926
375824,0.6,0.4,0.294854
375907,0.6,0.4,0.294783
375990,0.6,0.4,0.294712
376073,0.6,0.4,0.294643
376156,0.6,0.4,0.294574
376239,0.6,0.4,0.294506
376322,0.6,0.4,0.294438
376405,0.6,0.4,0.294372
376488,0.6,0.4,0.294306
376571,0.6,0.4,0.294242
376654,0.6,0.4,0.294177
376737,0.6,0.4,0.294114
376820,0.6,0.4,0.294052
376903,0.6,0.4,0.29399
376986,0.6,0.4,0.293929
377069,0.6,0.4,0.293869
377152,0.6,0.4,0.29381
377235,0.6,0.4,0.293752
377318,0.6,0.4,0.293694
377401,0.6,0.4,0.293637
377484,0.6,0.4,0.293581
377567,0.6,0.4,0.293526
377650,0.6,0.4,0.293472
377733,0.6,0.4,0.293418
377816,0.6,0.4,0.293366
377899,0.6,0.4,0.293314
377982,0.6,0.4,0.293263
378065,0.6,0.4,0.293212
378148,0.6,0.4,0.293163
378231,0.6,0.4,0.293114
378314,0.6,0.4,0.293066
378397,0.6,0.4,0.293019
378480,0.6,0.4,0.292973
378563,0.6,0.4,0.292927
378646,0.6,0.4,0.292882
378729,0.6,0.4,0.292839
378812,0.6,0.4,0.292795
378895,0.6,0.4,0.292753
378978,0.6,0.4,0.292712
379061,0.6,0.4,0.292671
379144,0.6,0.4,0.292631
379227,0.6,0.4,0.292592
379310,0.6,0.4,0.292554
379393,0.6,0.4,0.292517
379476,0.6,0.4,0.29248
379559,0.6,0.4,0.292444
379642,0.6,0.4,0.292409
379725,0.6,0.4,0.292375
379808,0.6,0.4,0.292342
379891,0.6,0.4,0.292309
379974,0.6,0.4,0.292277
380057,0.6,0.4,0.292246
380140,0.6,0.4,0.292216
380223,0.6,0.4,0.292187
380306,0.6,0.4,0.292158
380389,0.6,0.4,0.29213
380472,0.6,0.4,0.292103
380555,0.6,0.4,0.292077
380638,0.6,0.4,0.292052
380721,0.6,0.4,0.292027
380804,0.6,0.4,0.292004
380887,0.6,0.4,0.291981
380970,0.6,0.4,0.291959
381053,0.6,0.4,0.291937
381136,0.6,0.4,0.291917
381219,0.6,0.4,0.291897
381302,0.6,0.4,0.291878
381385,0.6,0.4,0.29186
381468,0.6,0.4,0.291843
381551,0.6,0.4,0.291827
381634,0.6,0.4,0.291811
381717,0.6,0.4,0.291796
381800,0.6,0.4,0.291782
381883,0.6,0.4,0.291769
381966,0.6,0.4,0.291756
382049,0.6,0.4,0.291745
382132,0.6,0.4,0.291734
382215,0.6,0.4,0.291724
382298,0.6,0.4,0.291715
382381,0.6,0.4,0.291706
382464,0.6,0.4,0.291699
382547,0.6,0.4,0.291692
382630,0.6,0.4,0.291686
382713,0.6,0.4,0.291681
382796,0.6,0.4,0.291677
382879,0.6,0.4,0.291673
382962,0.6,0.4,0.29167
383045,0.6,0.4,0.291668
383128,0.6,0.4,0.291667
383211,0.6,0.4,0.291647
383294,0.6,0.4,0.291441
383377,0.6,0.4,0.291236
383460,0.6,0.4,0.29103
383543,0.6,0.4,0.290824
383626,0.6,0.4,0.290619
383709,0.6,0.4,0.290413
383792,0.6,0.4,0.290207
383875,0.6,0.4,0.290002
383958,0.6,0.4,0.289796
384041,0.6,0.4,0.28959
384124,0.6,0.4,0.289385
384207,0.6,0.4,0.289179
384290,0.6,0.4,0.288973
384373,0.6,0.4,0.288767
384456,0.6,0.4,0.288562
384539,0.6,0.4,0.288356
384622,0.6,0.4,0.28815
384705,0.6,0.4,0.287945
384788,0.6,0.4,0.287739
384871,0.6,0.4,0.287533
384954,0.6,0.4,0.287328
385037,0.6,0.4,0.287122
385120,0.6,0.4,0.286916
385203,0.6,0.4,0.286711
385286,0.6,0.4,0.286505
385369,0.6,0.4,0.286299
385452,0.6,0.4,0.286094
385535,0.6,0.4,0.285888
385618,0.6,0.4,0.285682
385701,0.6,0.4,0.285477
385784,0.6,0.4,0.285271
385867,0.6,0.4,0.285065
385950,0.6,0.4,0.28486
386033,0.6,0.4,0.284654
386116,0.6,0.4,0.284448
386199,0.6,0.4,0.284243
386282,0.6,0.4,0.284037
386365,0.6,0.4,0.283831
386448,0.6,0.4,0.283626
386531,0.6,0.4,0.28342
386614,0.6,0.4,0.283214
386697,0.6,0.4,0.283008
386780,0.6,0.4,0.282803
386863,0.6,0.4,0.282597
386946,0.6,0.4,0.282391
387029,0.6,0.4,0.282186
387112,0.6,0.4,0.28198
387195,0.6,0.4,0.281774
387278,0.6,0.4,0.281569
387361,0.6,0.4,0.281363
387444,0.6,0.4,0.281157
387527,0.6,0.4,0.280952
387610,0.6,0.4,0.280746
387693,0.6,0.4,0.28054
387776,0.6,0.4,0.280335
387859,0.6,0.4,0.280129
387942,0.6,0.4,0.279923
388025,0.6,0.4,0.279718
388108,0.6,0.4,0.279512
388191,0.6,0.4,0.279306
388274,0.6,0.4,0.279101
388357,0.6,0.4,0.278895
388440,0.6,0.4,0.278689
388523,0.6,0.4,0.278484
388606,0.6,0.4,0.278278
388689,0.6,0.4,0.278072
388772,0.6,0.4,0.277867
388855,0.6,0.4,0.277661
388938,0.6,0.4,0.277455
389021,0.6,0.4,0.277249
389104,0.6,0.4,0.277044
389187,0.6,0.4,0.276838
389270,0.6,0.4,0.276632
389353,0.6,0.4,0.276427
389436,0.6,0.4,0.276221
389519,0.6,0.4,0.276015
389602,0.6,0.4,0.27581
389685,0.6,0.4,0.275604
389768,0.6,0.4,0.275398
389851,0.6,0.4,0.275193
389934,0.6,0.4,0.274987
390017,0.6,0.4,0.274781
390100,0.6,0.4,0.274576
390183,0.6,0.4,0.27437
390266,0.6,0.4,0.274164
390349,0.6,0.4,0.273959
390432,0.6,0.4,0.273753
390515,0.6,0.4,0.273547
390598,0.6,0.4,0.273342
390681,0.6,0.4,0.273136
390764,0.6,0.4,0.27293
390847,0.6,0.4,0.272725
390930,0.6,0.4,0.272519
391013,0.6,0.4,0.272313
391096,0.6,0.4,0.272108
391179,0.6,0.4,0.271902
391262,0.6,0.4,0.271696
391345,0.6,0.4,0.271491
391428,0.6,0.4,0.271285
391511,0.6,0.4,0.271079
391594,0.6,0.4,0.270873
391677,0.6,0.4,0.270668
391760,0.6,0.4,0.270462
391843,0.6,0.4,0.270256
391926,0.6,0.4,0.270051
392009,0.6,0.4,0.269845
392092,0.6,0.4,0.269639
392175,0.6,0.4,0.269434
392258,0.6,0.4,0.269228
392341,0.6,0.4,0.269022
392424,0.6,0.4,0.268817
392507,0.6,0.4,0.268611
392590,0.6,0.4,0.268405
392673,0.6,0.4,0.2682
392756,0.6,0.4,0.267994
392839,0.6,0.4,0.267788
392922,0.6,0.4,0.267583
393005,0.6,0.4,0.267377
393088,0.6,0.4,0.267171
393171,0.6,0.4,0.266966
393254,0.6,0.4,0.26676
393337,0.6,0.4,0.266554
393420,0.6,0.4,0.266349
393503,0.6,0.4,0.266143
393586,0.6,0.4,0.265937
393669,0.6,0.4,0.265732
393752,0.6,0.4,0.265526
393835,0.6,0.4,0.26532
393918,0.6,0.4,0.265114
394001,0.6,0.4,0.264909
394084,0.6,0.4,0.264703
394167,0.6,0.4,0.264497
394250,0.6,0.4,0.264292
394333,0.6,0.4,0.264086
394416,0.6,0.4,0.26388
394499,0.6,0.4,0.263675
394582,0.6,0.4,0.263469
394665,0.6,0.4,0.263263
394748,0.6,0.4,0.263058
394831,0.6,0.4,0.262852
394914,0.6,0.4,0.262646
394997,0.6,0.4,0.262441
395080,0.6,0.4,0.262235
395163,0.6,0.4,0.262029
395246,0.6,0.4,0.261824
395329,0.6,0.4,0.261618
395412,0.6,0.4,0.261412
395495,0.6,0.4,0.261207
395578,0.6,0.4,0.261001
395661,0.6,0.4,0.260795
395744,0.6,0.4,0.26059
395827,0.6,0.4,0.260384
395910,0.6,0.4,0.260178
395993,0.6,0.4,0.259973
396076,0.6,0.4,0.259767
396159,0.6,0.4,0.259561
396242,0.6,0.4,0.259355
396325,0.6,0.4,0.25915
396408,0.6,0.4,0.258944
396491,0.6,0.4,0.258738
396574,0.6,0.4,0.258533
396657,0.6,0.4,0.258327
396740,0.6,0.4,0.258121
396823,0.6,0.4,0.257916
396906,0.6,0.4,0.25771
396989,0.6,0.4,0.257504
397072,0.6,0.4,0.257299
397155,0.6,0.4,0.257093
397238,0.6,0.4,0.256887
397321,0.6,0.4,0.256682
397404,0.6,0.4,0.256476
397487,0.6,0.4,0.25627
397570,0.6,0.4,0.256065
397653,0.6,0.4,0.255859
397736,0.6,0.4,0.255653
397819,0.6,0.4,0.255448
397902,0.6,0.4,0.255242
397985,0.6,0.4,0.255036
398068,0.6,0.4,0.254831
398151,0.6,0.4,0.254625
398234,0.6,0.4,0.254419
398317,0.6,0.4,0.254214
398400,0.6,0.4,0.254008
398483,0.6,0.4,0.253802
398566,0.6,0.4,0.253596
398649,0.6,0.4,0.253391
398732,0.6,0.4,0.253185
398815,0.6,0.4,0.252979
398898,0.6,0.4,0.252774
398981,0.6,0.4,0.252568
399064,0.6,0.4,0.252362
399147,0.6,0.4,0.252157
399230,0.6,0.4,0.251951
399313,0.6,0.4,0.251745
399396,0.6,0.4,0.25154
399479,0.6,0.4,0.251334
399562,0.6,0.4,0.251128
399645,0.6,0.4,0.250923
399728,0.6,0.4,0.250717
399811,0.6,0.4,0.250511
399894,0.6,0.4,0.250306
399977,0.6,0.4,0.2501
400060,0.6,0.4,0.249894
400143,0.6,0.4,0.249689
400226,0.6,0.4,0.249483
400309,0.6,0.4,0.249277
400392,0.6,0.4,0.249072
400475,0.6,0.4,0.248866
400558,0.6,0.4,0.24866
400641,0.6,0.4,0.248455
400724,0.6,0.4,0.248249
400807,0.6,0.4,0.248043
400890,0.6,0.4,0.247837
400973,0.6,0.4,0.247632
401056,0.6,0.4,0.247426
401139,0.6,0.4,0.24722
401222,0.6,0.4,0.247015
401305,0.6,0.4,0.246809
401388,0.6,0.4,0.246603
401471,0.6,0.4,0.246398
401554,0.6,0.4,0.246192
401637,0.6,0.4,0.245986
401720,0.6,0.4,0.245781
401803,0.6,0.4,0.245575
401886,0.6,0.4,0.245369
401969,0.6,0.4,0.245164
402052,0.6,0.4,0.244958
402135,0.6,0.4,0.244752
402218,0.6,0.4,0.244547
402301,0.6,0.4,0.244341
402384,0.6,0.4,0.244135
402467,0.6,0.4,0.24393
402550,0.6,0.4,0.243724
402633,0.6,0.4,0.243518
402716,0.6,0.4,0.243313
402799,0.6,0.4,0.243107
402882,0.6,0.4,0.242901
402965,0.6,0.4,0.242696
403048,0.6,0.4,0.24249
403131,0.6,0.4,0.242284
403214,0.6,0.4,0.242078
403297,0.6,0.4,0.241873
403380,0.6,0.4,0.241667
403463,0.6,0.4,0.241461
403546,0.6,0.4,0.241256
403629,0.6,0.4,0.24105
403712,0.6,0.4,0.240844
403795,0.6,0.4,0.240639
403878,0.6,0.4,0.240433
403961,0.6,0.4,0.240227
404044,0.6,0.4,0.240022
404127,0.6,0.4,0.239816
404210,0.6,0.4,0.23961
404293,0.6,0.4,0.239405
404376,0.6,0.4,0.239199
404459,0.6,0.4,0.238993
404542,0.6,0.4,0.238788
404625,0.6,0.4,0.238582
404708,0.6,0.4,0.238376
404791,0.6,0.4,0.238171
404874,0.6,0.4,0.237965
404957,0.6,0.4,0.237759
405040,0.6,0.4,0.237554
405123,0.6,0.4,0.237348
405206,0.6,0.4,0.237142
405289,0.6,0.4,0.236937
405372,0.6,0.4,0.236731
405455,0.6,0.4,0.236525
405538,0.6,0.4,0.236319
405621,0.6,0.4,0.236114
405704,0.6,0.4,0.235908
405787,0.6,0.4,0.235702
405870,0.6,0.4,0.235497
405953,0.6,0.4,0.235291
406036,0.6,0.4,0.235085
406119,0.6,0.4,0.23488
406202,0.6,0.4,0.234674
406285,0.6,0.4,0.234468
406368,0.6,0.4,0.234263
406451,0.6,0.4,0.234057
406534,0.6,0.4,0.233851
406617,0.6,0.4,0.233646
406700,0.6,0.4,0.23344
406783,0.6,0.4,0.233234
406866,0.6,0.4,0.233029
406949,0.6,0.4,0.232823
407032,0.6,0.4,0.232617
407115,0.6,0.4,0.232412
407198,0.6,0.4,0.232206
407281,0.6,0.4,0.232
407364,0.6,0.4,0.231795
407447,0.6,0.4,0.231589
407530,0.6,0.4,0.231383
407613,0.6,0.4,0.231178
407696,0.6,0.4,0.230972
407779,0.6,0.4,0.230766
407862,0.6,0.4,0.230561
407945,0.6,0.4,0.230355
408028,0.6,0.4,0.230149
408111,0.6,0.4,0.229943
408194,0.6,0.4,0.229738
408277,0.6,0.4,0.229532
408360,0.6,0.4,0.229326
408443,0.6,0.4,0.229121
408526,0.6,0.4,0.228915
408609,0.6,0.4,0.228709
408692,0.6,0.4,0.228504
408775,0.6,0.4,0.228298
